11803	AT3G07060	4608
11804	AT3G07060	4608
11805	AT3G07120	1264
11806	AT3G07140	2961
11809	AT3G07400	5224
11810	AT3G07400	5224
11811	AT3G07510	1009
11812	AT3G07510	1009
11813	AT3G07510	1009
11814	AT3G07510	1009
11815	AT3G07510	1009
11817	AT2G06200	196
11818	AT2G06210	261
11819	AT2G06210	261
11820	AT2G06210	261
11821	AT2G06210	261
11822	AT2G06210	261
11823	AT2G06210	261
11825	AT3G07730	1940
11826	AT3G07740	3313
11827	AT3G07740	3313
11828	AT3G07980	7758
11829	AT3G07980	7758
11830	AT3G07980	7758
11831	AT3G07980	7758
11832	AT3G07980	7758
11833	AT3G07980	7758
11836	AT3G07990	2528
11837	AT3G08000	1101
11838	AT3G08510	3537
11845	AT1G08650	805
11848	AT3G09360	5180
11852	AT3G09470	3118
11853	AT3G09470	3118
11854	AT3G09500	1326
11855	AT3G09790	2389
11856	AT3G09790	2389
11857	AT3G09830	2614
11864	AT3G10310	5385
11865	AT3G10320	2144
11866	AT3G10420	3604
11867	AT1G09970	2557
11868	AT1G09970	2557
11869	AT3G10500	2960
11872	AT3G10530	3049
11873	AT3G10580	1187
11874	AT3G10580	1187
11875	AT3G10595	1047
11876	AT3G10680	1657
11877	AT3G02375	456
11879	AT3G10890	1669
11882	AT3G11010	3490
11883	AT3G11010	3490
11884	AT3G11210	2717
11885	AT3G11220	3098
11886	AT3G11220	3098
11887	AT3G11220	3098
11888	AT3G11220	3098
11889	AT3G11220	3098
11890	AT3G11230	1915
11891	AT3G11240	2717
11892	AT3G11300	1127
11893	AT3G11300	1127
11894	AT3G11320	2602
11895	AT3G11340	1808
11896	AT3G11380	1701
11897	AT3G11380	1701
11898	AT3G11385	2459
11902	AT3G11460	1872
11903	AT3G11470	2493
11904	AT3G00280	838
11905	AT3G00290	462
11910	AT3G11670	4006
11912	AT3G11950	2578
11913	AT3G12020	9167
11914	AT1G11430	362
11916	AT3G12120	3000
11917	AT3G12150	2730
11918	AT3G12280	6011
11919	AT3G12560	3746
11922	AT3G12690	3001
11924	AT3G12730	1693
11925	AT3G12860	2629
11927	AT5G12980	107
11930	AT3G13065	3928
11931	AT3G13065	3928
11932	AT3G13070	4235
11934	AT3G13120	2357
11935	AT3G13120	2357
11936	AT3G13120	2357
11937	AT3G13120	2357
11938	AT3G13140	875
11939	AT3G13229	1310
11942	AT3G13250	4730
11949	AT3G13260	1248
11950	AT3G13260	1248
11951	AT3G13260	1248
11952	AT3G13260	1248
11953	AT3G13270	2482
11955	AT3G13290	6353
11956	AT3G13290	6353
11957	AT3G13290	6353
11958	AT3G13290	6353
11959	AT3G13290	6353
11960	AT3G13290	6353
11961	AT3G13290	6353
11962	AT3G13290	6353
11963	AT3G13300	6454
11964	AT3G13300	6454
11965	AT3G13360	2197
11966	AT5G13580	2181
11967	AT3G13437	632
11993	AT1G12950	542
11994	AT1G12970	634
11995	AT5G13940	40
11996	AT3G13720	1822
11997	AT3G13720	1822
11998	AT3G13820	1396
12003	AT3G14040	2084
12004	AT3G14160	2296
12009	AT3G14450	2140
12010	AT3G14450	2140
12011	AT3G14450	2140
12012	AT3G14450	2140
12013	AT3G14450	2140
12014	AT3G14450	2140
12015	AT3G14450	2140
12016	AT3G14450	2140
12017	AT3G14450	2140
12018	AT3G14450	2140
12019	AT3G14450	2140
12020	AT3G14450	2140
12021	AT3G14520	2682
12022	AT3G14520	2682
12023	AT3G14530	1393
12024	AT3G14590	3798
12025	AT3G14670	1337
12026	AT3G14670	1337
12027	AT3G14670	1337
12029	AT5G15180	166
12030	AT3G14770	2371
12031	AT3G02995	245
12032	AT1G14510	2922
12033	AT3G14840	6102
12034	AT3G14850	2360
12035	AT3G14980	5714
12036	AT3G14980	5714
12037	AT3G14980	5714
12038	AT3G14980	5714
12039	AT3G14980	5714
12040	AT3G14980	5714
12041	AT3G14980	5714
12042	AT3G14980	5714
12043	AT3G14980	5714
12044	AT3G15070	3307
12045	AT3G15070	3307
12046	AT3G15095	2461
12050	AT3G03035	990
12051	AT3G03055	523
12052	AT3G15260	4190
12054	AT5G15790	24
12055	AT3G15320	864
12056	AT3G15320	864
12057	AT3G15320	864
12060	AT3G15470	4013
12061	AT3G15490	1523
12064	AT5G16040	61
12065	AT5G16040	61
12066	AT3G15534	640
12067	AT3G15540	1695
12068	AT3G15540	1695
12069	AT3G15540	1695
12070	AT3G15540	1695
12071	AT3G15540	1695
12072	AT3G15540	1695
12073	AT3G15540	1695
12074	AT3G15540	1695
12075	AT3G15540	1695
12076	AT3G15540	1695
12077	AT3G15540	1695
12078	AT3G15540	1695
12079	AT3G15540	1695
12080	AT3G15540	1695
12081	AT3G15540	1695
12082	AT3G15540	1695
12083	AT3G15540	1695
12084	AT3G15540	1695
12085	AT3G15540	1695
12086	AT3G15540	1695
12087	AT3G15540	1695
12088	AT3G15590	2633
12089	AT3G15640	2755
12094	AT3G15690	3206
12095	AT3G15850	2585
12096	AT5G16440	138
12097	AT5G16440	138
12101	AT3G15910	1009
12104	AT3G15990	3911
12105	AT3G16000	3094
12106	AT3G16000	3094
12109	AT3G16020	1500
12110	AT3G16020	1500
12111	AT3G16020	1500
12112	AT3G16020	1500
12113	AT3G16020	1500
12114	AT3G16020	1500
12115	AT3G16020	1500
12116	AT3G16020	1500
12117	AT3G16020	1500
12118	AT3G16020	1500
12119	AT3G16020	1500
12120	AT3G16020	1500
12121	AT3G16020	1500
12122	AT3G16020	1500
12123	AT3G16020	1500
12124	AT3G16020	1500
12125	AT3G16020	1500
12126	AT3G16020	1500
12127	AT3G16020	1500
12128	AT3G16020	1500
12129	AT3G16020	1500
12130	AT3G16020	1500
12131	AT3G16020	1500
12132	AT3G16020	1500
12133	AT3G16020	1500
12134	AT3G16020	1500
12135	AT3G16020	1500
12136	AT3G16020	1500
12137	AT3G16020	1500
12138	AT3G16020	1500
12139	AT3G16020	1500
12140	AT3G16020	1500
12141	AT3G16020	1500
12142	AT3G16020	1500
12143	AT3G16020	1500
12144	AT3G16020	1500
12145	AT3G16020	1500
12146	AT3G16020	1500
12147	AT3G16020	1500
12148	AT3G16100	1655
12149	AT3G16200	2284
12150	AT3G16200	2284
12151	AT3G16200	2284
12154	AT5G16780	610
12156	AT3G16340	7103
12160	AT5G16910	890
12161	AT5G16910	890
12162	AT3G16400	2463
12163	AT3G16400	2463
12165	AT3G16490	1918
12168	AT3G03325	438
12169	AT3G03325	438
12170	AT3G16570	1965
12171	AT3G16570	1965
12173	AT3G16620	3750
12174	AT3G16620	3750
12175	AT5G17240	249
12177	AT3G16650	4421
12186	AT3G16970	423
12188	AT3G17340	6700
12193	AT3G17540	1191
12197	AT3G03495	478
12198	AT3G03495	478
12199	AT3G03495	478
12200	AT3G03495	478
12201	AT3G03495	478
12204	AT5G18190	70
12205	AT3G17580	761
12218	AT3G17630	3299
12219	AT3G17630	3299
12220	AT3G17740	5173
12222	AT3G17760	2629
12223	AT3G17760	2629
12224	AT3G17860	3338
12225	AT3G17880	2941
12226	AT3G17890	1315
12227	AT3G17890	1315
12228	AT1G17840	123
12230	AT3G18040	4296
12231	AT3G18040	4296
12232	AT3G18040	4296
12233	AT5G18590	504
12234	AT5G18590	127
12235	AT3G18050	2279
12236	AT3G18180	1609
12237	AT3G18180	1609
12238	AT3G18180	1609
12239	AT3G18180	1609
12240	AT3G18180	1609
12241	AT3G18180	1609
12242	AT3G18180	1609
12243	AT3G18180	1609
12244	AT3G18180	1609
12245	AT3G18180	1609
12246	AT3G18200	1631
12254	AT3G18480	5097
12255	AT4G10201	12812
12256	AT3G18610	3894
12259	AT3G18773	1428
12260	AT3G18860	6886
12261	AT3G18880	1203
12262	AT3G18880	1203
12263	AT3G18880	1203
12264	AT3G18880	1203
12266	AT3G18910	1493
12269	AT3G19080	3746
12270	AT3G19080	3746
12271	AT3G19080	3746
12272	AT3G19080	3746
12273	AT3G19100	4000
12274	AT3G19100	4000
12276	AT3G19210	6294
12277	AT3G19230	2759
12278	AT3G19250	1787
12279	AT3G19270	2833
12280	AT3G19270	2833
12281	AT3G19270	2833
12282	AT3G19270	2833
12283	AT3G19270	2833
12284	AT3G19270	2833
12285	AT3G19270	2833
12286	AT3G19270	2833
12287	AT3G19270	2833
12288	AT3G19270	2833
12289	AT3G19270	2833
12290	AT3G19270	2833
12291	AT3G19270	2833
12292	AT3G19270	2833
12293	AT3G19270	2833
12294	AT3G19270	2833
12295	AT3G19270	2833
12296	AT3G19270	2833
12297	AT3G19270	2833
12298	AT3G19270	2833
12299	AT3G19270	2833
12300	AT3G19270	2833
12301	AT3G19270	2833
12302	AT3G19270	2833
12303	AT3G19270	2833
12304	AT3G19270	2833
12305	AT3G19270	2833
12306	AT3G19270	2833
12307	AT3G19270	2833
12308	AT3G19270	2833
12309	AT3G19270	2833
12312	AT3G19370	3330
12313	AT3G19380	2046
12314	AT3G19380	2046
12315	AT3G19380	2046
12316	AT3G19380	2046
12317	AT3G19380	2046
12318	AT3G19380	2046
12319	AT3G19380	2046
12320	AT3G19380	2046
12321	AT3G19380	2046
12322	AT3G19380	2046
12323	AT3G19380	2046
12324	AT3G19380	2046
12325	AT3G19470	1652
12326	AT3G19510	3837
12328	AT3G19515	4549
12329	AT3G19515	4549
12330	AT3G19515	4549
12331	AT3G19515	4549
12332	AT3G19515	4549
12333	AT3G19515	4549
12334	AT3G19515	4549
12335	AT3G19515	4549
12336	AT3G19515	4549
12338	AT3G19520	2876
12342	AT1G19920	542
12343	AT1G19920	542
12344	AT4G11393	167
12345	AT5G20510	3199
12346	AT5G20540	440
12347	AT1G20065	3
12348	AT3G20030	1209
12349	AT3G20030	1209
12350	AT3G20030	1209
12351	AT3G20030	1209
12358	AT3G20150	5840
12359	AT3G20240	2048
12360	AT3G20330	2682
12362	AT3G20380	1874
12363	AT3G20380	1874
12364	AT3G20380	1874
12365	AT3G20380	1874
12366	AT3G20380	1874
12367	AT3G20380	1874
12368	AT3G20420	1833
12369	AT3G20420	1833
12370	AT3G20420	1833
12371	AT3G20420	1833
12372	AT3G20420	1833
12373	AT3G20420	1833
12374	AT3G20420	1833
12375	AT3G20420	1833
12376	AT3G20420	1833
12377	AT3G20420	1833
12378	AT3G20420	1833
12379	AT3G20420	1833
12380	AT3G20420	1833
12381	AT3G20420	1833
12382	AT3G20420	1833
12383	AT3G20420	1833
12384	AT3G20420	1833
12385	AT3G20420	1833
12386	AT3G20420	1833
12387	AT3G20420	1833
12388	AT3G20420	1833
12389	AT3G20420	1833
12390	AT3G20420	1833
12391	AT3G20420	1833
12392	AT3G20420	1833
12393	AT3G20420	1833
12394	AT3G20420	1833
12395	AT3G20420	1833
12396	AT3G20420	1833
12397	AT3G20420	1833
12398	AT3G20420	1833
12399	AT3G20420	1833
12400	AT5G20960	972
12401	AT3G20430	2142
12402	AT3G20430	2142
12403	AT3G20430	2142
12404	AT3G20430	2142
12405	AT3G20430	2142
12406	AT3G20430	2142
12407	AT3G20430	2142
12408	AT3G20430	2142
12409	AT3G20430	2142
12410	AT3G20430	2142
12411	AT3G20430	2142
12412	AT3G20430	2142
12413	AT3G20430	2142
12414	AT3G20430	2142
12415	AT3G20430	2142
12416	AT3G20430	2142
12417	AT3G20430	2142
12418	AT3G20430	2142
12419	AT3G20430	2142
12420	AT3G20430	2142
12421	AT3G20430	2142
12422	AT3G20430	2142
12423	AT3G20430	2142
12424	AT3G20430	2142
12425	AT3G20430	2142
12426	AT3G20430	2142
12427	AT3G20430	2142
12428	AT3G20430	2142
12429	AT3G20430	2142
12430	AT3G20430	2142
12431	AT3G20430	2142
12432	AT3G20430	2142
12433	AT3G20430	2142
12434	AT3G20430	2142
12435	AT3G20430	2142
12436	AT3G20430	2142
12437	AT3G20430	2142
12438	AT3G20430	2142
12439	AT3G20430	2142
12440	AT3G20430	2142
12441	AT3G20430	2142
12442	AT3G20430	2142
12443	AT3G20430	2142
12444	AT3G20430	2142
12445	AT3G20430	2142
12446	AT3G20430	2142
12447	AT3G20430	2142
12448	AT3G20440	7296
12449	AT3G20440	7296
12450	AT3G20440	7296
12451	AT3G20440	7296
12452	AT3G20440	7296
12453	AT3G20440	7296
12454	AT3G20440	7296
12455	AT3G20440	7296
12456	AT3G20440	7296
12457	AT3G20440	7296
12458	AT3G20440	7296
12459	AT3G20440	7296
12460	AT3G20440	7296
12461	AT3G20440	7296
12462	AT3G20440	7296
12463	AT3G20440	7296
12464	AT3G20440	7296
12465	AT3G20440	7296
12466	AT3G20440	7296
12467	AT3G20440	7296
12468	AT3G20440	7296
12469	AT3G20440	7296
12470	AT3G20440	7296
12471	AT3G20440	7296
12472	AT3G20440	7296
12473	AT3G20440	7296
12474	AT3G20440	7296
12475	AT3G20440	7296
12476	AT3G20440	7296
12477	AT3G20440	7296
12478	AT3G20440	7296
12479	AT3G20440	7296
12480	AT3G20440	7296
12481	AT3G20440	7296
12482	AT3G20440	7296
12483	AT3G20440	7296
12484	AT3G20440	7296
12485	AT3G20440	7296
12486	AT3G20440	7296
12487	AT3G20440	7296
12488	AT3G20440	7296
12489	AT3G20440	7296
12490	AT3G20440	7296
12491	AT3G20440	7296
12492	AT3G20440	7296
12493	AT3G20440	7296
12494	AT3G20440	7296
12495	AT3G20440	7296
12496	AT3G20440	7296
12497	AT3G20440	7296
12498	AT3G20440	7296
12499	AT3G20440	7296
12500	AT3G20440	7296
12501	AT3G20440	7296
12502	AT3G20440	7296
12503	AT3G20440	7296
12504	AT3G20440	7296
12505	AT3G20440	7296
12506	AT3G20440	7296
12507	AT3G20440	7296
12508	AT3G20440	7296
12509	AT3G20440	7296
12510	AT3G20440	7296
12511	AT3G20440	7296
12512	AT3G20440	7296
12513	AT3G20440	7296
12514	AT3G20440	7296
12515	AT3G20440	7296
12516	AT3G20440	7296
12517	AT3G20440	7296
12518	AT3G20440	7296
12519	AT3G20440	7296
12520	AT3G20440	7296
12521	AT3G20440	7296
12522	AT3G20440	7296
12523	AT3G20440	7296
12524	AT3G20440	7296
12525	AT3G20440	7296
12526	AT3G20440	7296
12527	AT3G20440	7296
12528	AT3G20440	7296
12529	AT3G20440	7296
12530	AT3G20440	7296
12531	AT3G20440	7296
12532	AT3G20440	7296
12533	AT3G20440	7296
12534	AT3G20440	7296
12535	AT3G20440	7296
12536	AT3G20440	7296
12537	AT3G20440	7296
12538	AT3G20440	7296
12539	AT3G20440	7296
12540	AT3G20440	7296
12541	AT3G20440	7296
12542	AT3G20480	2078
12543	AT3G20540	5564
12544	AT3G20550	3585
12545	AT3G20550	3585
12546	AT3G20550	3585
12547	AT3G20590	1083
12562	AT5G22060	320
12563	AT5G22060	320
12564	AT3G20850	588
12565	AT3G20850	588
12566	AT3G20850	588
12567	AT3G20850	588
12568	AT3G20850	588
12569	AT3G20850	588
12570	AT3G20850	588
12571	AT3G20850	588
12572	AT3G20850	588
12573	AT5G22060	277
12574	AT5G22060	308
12575	AT5G22060	308
12576	AT5G22060	308
12577	AT5G22060	308
12589	AT3G20970	2185
12590	AT3G20975	4756
12593	AT3G21060	2823
12594	AT3G21090	3811
12595	AT3G21130	1104
12596	AT3G21130	1104
12597	AT3G21130	1104
12598	AT3G21130	1104
12599	AT3G21130	1104
12600	AT3G21130	1104
12601	AT3G21130	1104
12602	AT3G21130	1104
12603	AT3G21130	1104
12604	AT2G17055	408
12605	AT3G21250	6212
12606	AT3G21250	6212
12607	AT3G21250	6212
12610	AT3G21370	3624
12624	AT4G13000	1116
12625	AT3G21570	1139
12626	AT3G21570	1139
12627	AT3G21590	1976
12628	AT3G21590	1976
12640	AT3G21860	724
12641	AT3G21860	724
12642	AT3G21860	724
12643	AT3G21860	724
12644	AT3G21860	724
12645	AT3G21860	724
12646	AT3G21860	724
12647	AT3G21860	724
12648	AT3G21860	724
12649	AT3G21860	724
12650	AT3G21860	724
12651	AT3G21860	724
12652	AT3G21860	724
12653	AT3G21860	724
12654	AT3G21860	724
12655	AT3G21860	724
12656	AT3G21860	724
12657	AT3G21860	724
12658	AT3G21860	724
12659	AT3G21860	724
12660	AT3G21860	724
12661	AT3G21860	724
12665	AT3G21865	2502
12666	AT3G21960	1239
12667	AT3G22000	1663
12668	AT3G22030	1422
12670	AT3G22053	1094
12671	AT3G22053	1094
12673	AT2G17940	486
12683	AT3G22740	3089
12684	AT3G22740	3089
12688	AT3G22940	1239
12692	AT3G22942	2128
12694	AT3G22961	958
12695	AT3G22961	958
12696	AT3G22980	3714
12698	AT3G23010	2571
12699	AT3G23010	2571
12710	AT4G14190	1155
12711	AT4G14190	1155
12712	AT2G18900	406
12721	AT3G23100	5719
12722	AT3G23100	5719
12723	AT3G23100	5719
12724	AT3G23100	5719
12725	AT3G23100	5719
12726	AT3G23100	5719
12727	AT3G23100	5719
12728	AT3G23100	5719
12729	AT3G23100	5719
12730	AT3G23120	2398
12733	AT3G23170	1042
12737	AT3G23280	3149
12738	AT3G23330	2388
12739	AT3G23340	3219
12740	AT3G23370	3603
12745	AT3G23450	2166
12746	AT2G19430	101
12747	AT2G19430	101
12748	AT2G19430	111
12749	AT3G23470	4169
12750	AT3G23470	4169
12751	AT3G23490	2004
12752	AT3G23490	2004
12753	AT3G23490	2004
12754	AT3G23490	2004
12755	AT3G23490	2004
12760	AT3G23510	5784
12761	AT3G23530	6412
12762	AT3G23530	6412
12763	AT3G23530	6412
12764	AT3G23550	2527
12765	AT3G23560	2806
12769	AT3G23790	6281
12774	AT3G23980	5628
12775	AT3G04625	236
12778	AT3G24160	3372
12779	AT3G24210	2767
12781	AT3G24220	1885
12782	AT3G24220	1885
12783	AT4G15350	627
12784	AT3G24230	3072
12786	AT3G24255	4558
12787	AT3G24255	4558
12791	AT3G24450	1768
12792	AT3G24460	7386
12794	AT3G24503	3737
12795	AT3G24503	3737
12796	AT3G24503	3737
12797	AT3G24503	3737
12799	AT3G24508	541
12810	AT3G24535	894
12811	AT3G24535	894
12812	AT1G25490	113
12813	AT1G25490	113
12814	AT3G24535	894
12815	AT3G24540	2849
12816	AT1G25510	1449
12817	AT1G25510	1449
12818	AT1G25510	1449
12819	AT3G24570	2156
12820	AT3G24570	2156
12821	AT3G24605	1348
12848	AT3G24660	2375
12849	AT3G24660	2375
12850	AT3G24660	2375
12851	AT3G24660	2375
12852	AT3G24660	2375
12853	AT3G24660	2375
12854	AT3G24660	2375
12855	AT3G24660	2375
12856	AT3G24660	2375
12857	AT3G24660	2375
12858	AT3G24660	2375
12859	AT3G24660	2375
12860	AT3G24660	2375
12861	AT3G24660	2375
12862	AT3G24660	2375
12863	AT3G24660	2375
12864	AT3G24660	2375
12865	AT3G24660	2375
12866	AT3G24660	2375
12867	AT3G24660	2375
12868	AT3G24670	2863
12869	AT3G24670	2863
12870	AT3G24670	2863
12871	AT3G24670	2863
12872	AT3G24670	2863
12873	AT3G24670	2863
12874	AT3G24670	2863
12875	AT3G24670	2863
12876	AT3G24670	2863
12877	AT3G24670	2863
12878	AT3G24670	2863
12879	AT3G24670	2863
12880	AT3G24670	2863
12881	AT3G24675	4152
12882	AT3G24770	1171
12883	AT1G26170	110
12884	AT1G26170	110
12885	AT2G21170	83
12886	AT3G24850	1080
12887	AT3G24850	1080
12888	AT3G24850	1080
12889	AT3G24850	1080
12890	AT3G24850	1080
12891	AT2G21170	85
12893	AT3G24880	10970
12894	AT3G24900	2932
12895	AT3G24900	2932
12896	AT3G24900	2932
12897	AT3G24900	2932
12898	AT3G24900	2932
12899	AT3G24900	2932
12900	AT3G24900	2932
12901	AT3G24900	2932
12902	AT3G24900	2932
12903	AT3G24900	2932
12904	AT3G24900	2932
12905	AT3G24929	5626
12906	AT3G25010	2880
12907	AT3G25010	2880
12908	AT3G25013	2799
12909	AT1G26370	232
12910	AT1G26370	204
12911	AT4G16143	132
12912	AT3G25080	1422
12914	AT3G25140	2505
12915	AT3G25170	1154
12916	AT3G25180	2164
12919	AT3G25182	1149
12920	AT3G25182	1149
12921	AT3G25182	1149
12922	AT3G25182	1149
12923	AT3G25210	1712
12924	AT3G25210	1712
12925	AT3G25210	1712
12927	AT3G25260	2563
12928	AT3G25260	2563
12929	AT3G25280	1854
12930	AT3G25280	1854
12934	AT3G25290	1793
12935	AT3G25290	1793
12936	AT3G25290	1793
12937	AT3G25290	1793
12945	AT3G25450	4146
12946	AT3G25460	1086
12947	AT3G25460	1086
12948	AT3G25460	1086
12949	AT3G25460	1086
12950	AT3G25460	1086
12951	AT3G25460	1086
12952	AT3G25460	1086
12955	AT3G25470	2395
12956	AT3G25470	2395
12957	AT3G25470	2395
12958	AT3G25470	2395
12959	AT3G25470	2395
12960	AT3G25470	2395
12961	AT3G25470	2395
12962	AT3G25470	2395
12963	AT3G25470	2395
12964	AT3G25470	2395
12965	AT3G25470	2395
12966	AT3G25470	2395
12967	AT3G25470	2395
12968	AT3G25480	1478
12970	AT3G25490	1761
12971	AT5G26360	663
12972	AT3G25505	2917
12973	AT3G25505	2917
12974	AT3G25505	2917
12975	AT3G25505	2917
12976	AT3G25505	2917
12977	AT3G25510	5178
12978	AT3G25510	5178
12979	AT5G26742	378
12980	AT1G26810	236
12981	AT1G26810	236
12983	AT3G25640	1228
12984	AT3G25640	1228
12985	AT3G25640	1228
12986	AT3G25640	1228
12987	AT3G25660	2882
12988	AT3G25660	2882
12989	AT3G25660	2882
12990	AT3G25660	2882
12991	AT3G25660	2882
12996	AT3G25725	4754
12997	AT3G25725	4754
12998	AT3G25725	4754
12999	AT1G27045	213
13001	AT3G25760	1560
13002	AT1G27090	354
13003	AT3G25770	1403
13004	AT4G16740	283
13017	AT3G25810	3239
13018	AT3G25810	3239
13019	AT3G25810	3239
13020	AT3G25810	3239
13021	AT3G25810	3239
13022	AT3G25815	3471
13023	AT3G25870	1372
13029	AT5G27030	183
13030	AT3G26060	1912
13031	AT3G26100	3595
13033	AT5G27120	78
13035	AT3G26140	3768
13036	AT3G26140	3768
13037	AT3G26140	3768
13038	AT3G26140	3768
13039	AT3G26140	3768
13040	AT3G26140	3768
13041	AT3G26140	3768
13042	AT3G26140	3768
13043	AT3G26140	3768
13049	AT3G26165	1852
13052	AT3G26190	1645
13053	AT3G26190	1645
13054	AT3G26190	1645
13055	AT3G26200	1931
13056	AT3G26210	2557
13057	AT3G26240	3305
13058	AT3G26240	3305
13059	AT3G26265	3532
13061	AT3G26280	2018
13066	AT3G26295	1809
13067	AT3G26295	1809
13068	AT1G27690	546
13069	AT3G26440	6936
13070	AT3G26510	2575
13071	AT3G26590	3899
13072	AT3G26590	3899
13073	AT5G27610	209
13079	AT3G26614	2682
13080	AT3G26614	2682
13081	AT3G26614	2682
13082	AT3G26614	2682
13083	AT3G26614	2682
13084	AT3G26614	2682
13085	AT3G26630	1757
13088	AT5G27770	230
13089	AT5G27770	230
13109	AT5G27770	142
13111	AT3G26770	1867
13112	AT3G26775	1434
13113	AT3G26790	2385
13130	AT1G28320	111
13131	AT3G26922	2007
13132	AT3G26922	2007
13133	AT3G26922	2007
13134	AT3G26922	2007
13135	AT1G28320	129
13136	AT1G28320	129
13137	AT1G28320	129
13138	AT1G28320	129
13139	AT1G28320	129
13140	AT1G28320	129
13141	AT1G28320	129
13142	AT1G28320	129
13143	AT1G28320	129
13144	AT1G28320	129
13145	AT1G28320	129
13146	AT1G28320	129
13147	AT3G26922	2007
13148	AT3G26922	2007
13149	AT3G26922	2007
13150	AT3G26922	2007
13151	AT3G26922	2007
13152	AT3G26922	2007
13153	AT3G26922	2007
13154	AT3G26922	2007
13155	AT3G26922	2007
13156	AT3G26922	2007
13157	AT3G26922	2007
13158	AT1G28320	48
13159	AT1G28320	48
13160	AT1G28320	48
13161	AT1G28320	48
13162	AT1G28320	48
13163	AT3G26922	2007
13166	AT3G27050	1749
13167	AT3G27095	2210
13168	AT3G27160	2122
13169	AT3G27160	2122
13170	AT3G27160	2122
13171	AT3G27160	2122
13173	AT5G28050	57
13176	AT3G27210	2280
13179	AT3G27280	1800
13180	AT3G27320	2736
13182	AT1G28760	1428
13186	AT3G27350	3098
13187	AT3G27350	3098
13188	AT3G27350	3098
13189	AT3G27350	3098
13190	AT3G27350	3098
13191	AT3G27350	3098
13192	AT3G27350	3098
13193	AT3G27350	3098
13194	AT3G27390	3489
13195	AT3G27420	1866
13196	AT3G27420	1866
13214	AT3G27430	2990
13215	AT3G27430	2990
13216	AT3G27430	2990
13217	AT3G27430	2990
